parent_schema;parent_table;parent_column;foreign_key_name;referenced_schema;referenced_table;referenced_column;delete_action;update_action
dbo;POVOLSTRED;IDSTRED;POVOLSTRED_STRED;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;POVOLSTRED;IDUCTOBD_DO;POVOLSTRED_UCTOBD_DO;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;POVOLSTRED;IDUCTOBD_OD;POVOLSTRED_UCTOBD_OD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;POVOLSTRED;IDUCTOSN;POVOLSTRED_UCTOSN;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;PRECHODCAS;IDZBOZIPRACCIL;PRECHODCAS_ZBOZIPRACCIL;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;PRECHODCAS;IDZBOZIPRACVYCH;PRECHODCAS_ZBOZIPRACVYCH;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;PRENESENADAN;IDMJ;PRENESENADAN_MJ;dbo;MJ;IDMJ;NO_ACTION;NO_ACTION
dbo;PREUCTPAM;IDPROJEKT_DAL;PREUCTPAM_PROJEKT_DAL;dbo;PROJEKT;IDPROJEKT;NO_ACTION;NO_ACTION
dbo;PREUCTPAM;IDPROJEKT_MD;PREUCTPAM_PROJEKT_MD;dbo;PROJEKT;IDPROJEKT;NO_ACTION;NO_ACTION
dbo;PREUCTPAM;IDSTRED_DAL;PREUCTPAM_STRED_DAL;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;PREUCTPAM;IDSTRED_MD;PREUCTPAM_STRED_MD;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;PREUCTPAM;IDUCTOSN_DAL;PREUCTPAM_UCTOSN_DAL;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;PREUCTPAM;IDUCTOSN_MD;PREUCTPAM_UCTOSN_MD;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;PREUCTPAM;IDZDROJ_DAL;PREUCTPAM_ZDROJ_DAL;dbo;ZDROJ;IDZDROJ;NO_ACTION;NO_ACTION
dbo;PREUCTPAM;IDZDROJ_MD;PREUCTPAM_ZDROJ_MD;dbo;ZDROJ;IDZDROJ;NO_ACTION;NO_ACTION
dbo;PRIZNANISD;IDUCTOBD;PRIZNANISD_UCTOBD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;PROCES;IDHDOK;PROCES_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PROCES;IDSKUPUZIV_R;PROCES_SKUPUZIV_R;dbo;SKUPUZIV;IDSKUPUZIV;NO_ACTION;NO_ACTION
dbo;PROCES;IDSKUPUZIV_S;PROCES_SKUPUZIV_S;dbo;SKUPUZIV;IDSKUPUZIV;NO_ACTION;NO_ACTION
dbo;PROCES;IDSKUPUZIV_V;PROCES_SKUPUZIV_V;dbo;SKUPUZIV;IDSKUPUZIV;NO_ACTION;NO_ACTION
dbo;PROCES;IDTYPDOK;PROCES_TYPDOK;dbo;TYPDOK;IDTYPDOK;NO_ACTION;NO_ACTION
dbo;PROCES;IDUZIVATEL_INSERT;PROCES_UZIVATEL_INSERT;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PROCES;IDUZIVATEL_R;PROCES_UZIVATEL_R;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PROCES;IDUZIVATEL_UPDATE;PROCES_UZIVATEL_UPDATE;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PROCES;IDUZIVATEL_V;PROCES_UZIVATEL_V;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PROCESADD;IDPROCES;PROCESADD_PROCES;dbo;PROCES;IDPROCES;CASCADE;NO_ACTION
dbo;PROCESDOC;IDPROCES;PROCESDOC_PROCES;dbo;PROCES;IDPROCES;NO_ACTION;NO_ACTION
dbo;PROCESPROTD;IDHDOK;PROCESPROTD_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PROCESPROTD;IDPROCES;PROCESPROTD_PROCES;dbo;PROCES;IDPROCES;NO_ACTION;NO_ACTION
dbo;PROCESPROTD;IDTYPDOK;PROCESPROTD_TYPDOK;dbo;TYPDOK;IDTYPDOK;NO_ACTION;NO_ACTION
dbo;PRODEJNA;IDHDOK;PRODEJNA_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PRODEJNA;IDSKLAD;PRODEJNA_SKLAD;dbo;SKLAD;IDSKLAD;NO_ACTION;NO_ACTION
dbo;PRODEJNA;IDSTRED;PRODEJNA_STRED;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;PRODEJNA;IDSUBJADR;PRODEJNA_SUBJADR;dbo;SUBJADR;IDSUBJADR;NO_ACTION;NO_ACTION
dbo;PRODEJNA;IDSUBJEKT;PRODEJNA_SUBJEKT;dbo;SUBJEKT;IDSUBJEKT;NO_ACTION;NO_ACTION
dbo;PRODEJNA;IDUCTOBD_PRAC;PRODEJNA_UCTOBD_PRAC;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;PRODEJNAFUNKCE;IDSKUPUZIV;PRODEJNAFUNKCE_SKUPUZIV;dbo;SKUPUZIV;IDSKUPUZIV;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDHDOK;PROJEKT_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDPROJEKTP;PROJEKT_PROJEKTP;dbo;PROJEKT;IDPROJEKT;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDSTRED;PROJEKT_STRED;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDSUBJEKT;PROJEKT_SUBJEKT;dbo;SUBJEKT;IDSUBJEKT;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDTYPPROJ;PROJEKT_TYPPROJ;dbo;TYPPROJ;IDTYPPROJ;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDUZIVATEL_INSERT;PROJEKT_UZIVATEL_INSERT;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDUZIVATEL_MAN;PROJEKT_UZIVATEL_MAN;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDUZIVATEL_UPDATE;PROJEKT_UZIVATEL_UPDATE;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PROJEKT;IDUZIVATEL_MAN;PROJEKT_UZIVMANAGER;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;PROJEKTADD;IDPROJEKT;PROJEKTADD_PROJEKT;dbo;PROJEKT;IDPROJEKT;CASCADE;NO_ACTION
dbo;PROJEKTVAZBA;IDPROJEKT;PROJEKTVAZBA_PROJEKT;dbo;PROJEKT;IDPROJEKT;NO_ACTION;NO_ACTION
dbo;PROVYKAZDPH;IDPRENESENADAN;PROVYKAZDPH_PRENESENADAN;dbo;PRENESENADAN;IDPRENESENADAN;NO_ACTION;NO_ACTION
dbo;PSC;IDREGION;PSC_REGION;dbo;REGION;IDREGION;NO_ACTION;NO_ACTION
dbo;PSC;IDSTAT;PSC_STAT;dbo;STAT;IDSTAT;NO_ACTION;NO_ACTION
dbo;RADEKVYKAZU;IDVYKAZHLAV;RADEKVYKAZU_VYKAZHLAV;dbo;VYKAZHLAV;IDVYKAZHLAV;NO_ACTION;NO_ACTION
dbo;REGION;IDREGIONP;REGION_REGIONP;dbo;REGION;IDREGION;NO_ACTION;NO_ACTION
dbo;REGION;IDSTAT;REGION_STAT;dbo;STAT;IDSTAT;NO_ACTION;NO_ACTION
dbo;REVIZE;IDZBOZI;REVIZE_ZBOZI;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;REVIZE;IDZMENA;REVIZE_ZMENA;dbo;ZMENA;IDZMENA;NO_ACTION;NO_ACTION
dbo;REVIZEVAZBY;IDREVIZEN;REVIZEVAZBY_REVIZEN;dbo;REVIZE;IDREVIZE;NO_ACTION;NO_ACTION
dbo;REVIZEVAZBY;IDREVIZEP;REVIZEVAZBY_REVIZEP;dbo;REVIZE;IDREVIZE;NO_ACTION;NO_ACTION
dbo;ROCUZAV;IDUCTOBD_DO;ROCUZAV_UCTOBD_DO;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;ROCUZAV;IDUCTOBD_OD;ROCUZAV_UCTOBD_OD;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;ROCUZAV;IDUCTOBD_OTEV;ROCUZAV_UCTOBD_OTEV;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;ROCUZAV;IDUCTOBD_UZAV;ROCUZAV_UCTOBD_UZAV;dbo;UCTOBD;IDUCTOBD;NO_ACTION;NO_ACTION
dbo;ROCUZAV;IDUZIVATEL;ROCUZAV_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SAZBADPHSTAT;IDUCTOSN_S2;SAZBADPHSTAT_UCTOSN_S2;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;SAZBADPHSTAT;IDUCTOSN_SS;SAZBADPHSTAT_UCTOSN_SS;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;SAZBADPHSTAT;IDUCTOSN_ZS;SAZBADPHSTAT_UCTOSN_ZS;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;SAZBADPHSTAT;IDSTAT;SAZBYDPHSTAT_STAT;dbo;STAT;IDSTAT;CASCADE;NO_ACTION
dbo;SAZBASD;IDMJ;SAZBASD_KODMJ;dbo;MJ;IDMJ;NO_ACTION;NO_ACTION
dbo;SAZBASD;IDSPOTRDAN;SAZBASD_SPOTRDAN;dbo;SPOTRDAN;IDSPOTRDAN;NO_ACTION;NO_ACTION
dbo;SDOK;IDCENSKUP;SDOK_CENSKUP;dbo;CENSKUP;IDCENSKUP;NO_ACTION;NO_ACTION
dbo;SDOK;IDHDOK;SDOK_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;SDOK;IDHDOKADDSYS;SDOK_HDOKADDSYS;dbo;HDOKADDSYS;IDHDOKADDSYS;NO_ACTION;NO_ACTION
dbo;SDOK;IDMJ;SDOK_KODMJ;dbo;MJ;IDMJ;NO_ACTION;NO_ACTION
dbo;SDOK;IDOBECCIS_01DAL;SDOK_OBECCIS_01DAL;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOK;IDOBECCIS_01MD;SDOK_OBECCIS_01MD;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOK;IDOBECCIS_02;SDOK_OBECCIS_02;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOK;IDOBECCIS_03;SDOK_OBECCIS_03;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOK;IDOBECCIS_04;SDOK_OBECCIS_04;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOK;IDPOHYBSL;SDOK_POHYBSL;dbo;POHYBSL;IDPOHYBSL;NO_ACTION;NO_ACTION
dbo;SDOK;IDPROJEKT_DAL;SDOK_PROJEKT_DAL;dbo;PROJEKT;IDPROJEKT;NO_ACTION;NO_ACTION
dbo;SDOK;IDPROJEKT_MD;SDOK_PROJEKT_MD;dbo;PROJEKT;IDPROJEKT;NO_ACTION;NO_ACTION
dbo;SDOK;IDSKLAD;SDOK_SKLAD;dbo;SKLAD;IDSKLAD;NO_ACTION;NO_ACTION
dbo;SDOK;IDZBOZI;SDOK_SORTIMENT;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;SDOK;IDZBOZSKL;SDOK_SORTKONT;dbo;ZBOZSKL;IDZBOZSKL;NO_ACTION;NO_ACTION
dbo;SDOK;IDSTRED_DAL;SDOK_STREDDAL;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;SDOK;IDSTRED_MD;SDOK_STREDMD;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;SDOK;IDSUBJOSOBA;SDOK_SUBJOSOBA;dbo;SUBJOSOBA;IDSUBJOSOBA;NO_ACTION;NO_ACTION
dbo;SDOK;IDUCETTYP;SDOK_UCETTYP;dbo;UCETTYP;IDUCETTYP;NO_ACTION;NO_ACTION
dbo;SDOK;IDUCTOSN_DAL;SDOK_UCTOSN_DAL;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;SDOK;IDUCTOSN_MD;SDOK_UCTOSN_MD;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;SDOK;IDUCTSKUP;SDOK_UCTSKUP;dbo;UCTSKUP;IDUCTSKUP;NO_ACTION;NO_ACTION
dbo;SDOK;IDUMIST;SDOK_UMIST;dbo;UMIST;IDUMIST;NO_ACTION;NO_ACTION
dbo;SDOK;IDZBOZIPRAC;SDOK_ZBOZIPRAC;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;SDOK;IDZDROJ_DAL;SDOK_ZDROJ_DAL;dbo;ZDROJ;IDZDROJ;NO_ACTION;NO_ACTION
dbo;SDOK;IDZDROJ_MD;SDOK_ZDROJ_MD;dbo;ZDROJ;IDZDROJ;NO_ACTION;NO_ACTION
dbo;SDOK;IDUZIVATEL;UZIV_SDOK;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SDOK;IDUZIVATEL_N;UZIVN_SDOK;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SDOK_NMVSPACK;IDNMVSPACK;SDOK_NMVSPACK_NMVSPACK;dbo;NMVSPACK;IDNMVSPACK;NO_ACTION;NO_ACTION
dbo;SDOK_NMVSPACK;IDSDOK;SDOK_NMVSPACK_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;SDOKA;IDCENSKUP;SDOKA_CENSKUP;dbo;CENSKUP;IDCENSKUP;NO_ACTION;NO_ACTION
dbo;SDOKA;IDHDOKA;SDOKA_HDOKA;dbo;HDOKA;IDHDOKA;NO_ACTION;NO_ACTION
dbo;SDOKA;IDHDOKADDSYS;SDOKA_HDOKADDSYS;dbo;HDOKADDSYS;IDHDOKADDSYS;NO_ACTION;NO_ACTION
dbo;SDOKA;IDMJ;SDOKA_MJ;dbo;MJ;IDMJ;NO_ACTION;NO_ACTION
dbo;SDOKA;IDOBECCIS_01DAL;SDOKA_OBECCIS_01DAL;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOKA;IDOBECCIS_01MD;SDOKA_OBECCIS_01MD;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOKA;IDOBECCIS_02;SDOKA_OBECCIS_02;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOKA;IDOBECCIS_03;SDOKA_OBECCIS_03;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOKA;IDOBECCIS_04;SDOKA_OBECCIS_04;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOKA;IDPOHYBSL;SDOKA_POHYBSL;dbo;POHYBSL;IDPOHYBSL;NO_ACTION;NO_ACTION
dbo;SDOKA;IDSKLAD;SDOKA_SKLAD;dbo;SKLAD;IDSKLAD;NO_ACTION;NO_ACTION
dbo;SDOKA;IDSTRED_DAL;SDOKA_STREDDAL;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;SDOKA;IDSTRED_MD;SDOKA_STREDMD;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;SDOKA;IDSUBJOSOBA;SDOKA_SUBJOSOBA;dbo;SUBJOSOBA;IDSUBJOSOBA;NO_ACTION;NO_ACTION
dbo;SDOKA;IDUCETTYP;SDOKA_UCETTYP;dbo;UCETTYP;IDUCETTYP;NO_ACTION;NO_ACTION
dbo;SDOKA;IDUCTOSN_DAL;SDOKA_UCTOSNDAL;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;SDOKA;IDUCTOSN_MD;SDOKA_UCTOSNMD;dbo;UCTOSN;IDUCTOSN;NO_ACTION;NO_ACTION
dbo;SDOKA;IDUCTSKUP;SDOKA_UCTSKUP;dbo;UCTSKUP;IDUCTSKUP;NO_ACTION;NO_ACTION
dbo;SDOKA;IDUMIST;SDOKA_UMIST;dbo;UMIST;IDUMIST;NO_ACTION;NO_ACTION
dbo;SDOKA;IDZBOZI;SDOKA_ZBOZI;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;SDOKA;IDZBOZIPRAC;SDOKA_ZBOZIPRAC;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;SDOKA;IDZBOZSKL;SDOKA_ZBOZSKL;dbo;ZBOZSKL;IDZBOZSKL;NO_ACTION;NO_ACTION
dbo;SDOKA;IDUZIVATEL;UZIV_SDOKA;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SDOKA;IDUZIVATEL_N;UZIVN_SDOKA;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SDOKAADD;IDSDOKA;SDOKAADD_SDOKA;dbo;SDOKA;IDSDOKA;NO_ACTION;NO_ACTION
dbo;SDOKADD;IDOBECCIS_DN;SDOKADD_OBECCIS_DN;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOKADD;IDOBECCIS_TYPNOT;SDOKADD_OBECCIS_TYPNOT;dbo;OBECCIS;IDOBECCIS;NO_ACTION;NO_ACTION
dbo;SDOKADD;IDSDOK;SDOKADD_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;SDOKADD;IDXXTYPINZERCE;SDOKADD_XXTYPINZERCE;dbo;XXTYPINZERCE;IDXXTYPINZERCE;NO_ACTION;NO_ACTION
dbo;SDOKADD;IDZBOZI_FORMA;SDOKADD_ZBOZI_FORMA;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;SDOKADDSYS;IDDOPRAVAHLAV;SDOKADDSYS_DOPRAVAHLAV;dbo;DOPRAVAHLAV;IDDOPRAVAHLAV;NO_ACTION;NO_ACTION
dbo;SDOKADDSYS;IDSDOK;SDOKADDSYS_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;SDOKCAM;IDSDOK;SDOKCAM_SDOK;dbo;SDOK;IDSDOK;CASCADE;NO_ACTION
dbo;SDOKKALK;IDSDOK;SDOKKALK_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;SDOKKALK;IDUZIVATEL;SDOKKALK_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SDOKKTPARAM;IDSDOK;SDOKKTPARAM_SDOK;dbo;SDOK;IDSDOK;CASCADE;NO_ACTION
dbo;SDOKKTPARAM;IDVYRVARIANTA;SDOKKTPARAM_VYRVARIANTA;dbo;VYRVARIANTA;IDVYRVARIANTA;NO_ACTION;NO_ACTION
dbo;SDOKKTPARAM;IDZBOZI;SDOKKTPARAM_ZBOZI;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;SDOKKTPARAM;IDZBOZIKTPARAM;SDOKKTPARAM_ZBOZIKTPARAM;dbo;ZBOZIKTPARAM;IDZBOZIKTPARAM;NO_ACTION;NO_ACTION
dbo;SDOKPOZN;IDSDOK;SDOKPOZN_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;SDOKPOZN;IDTSDOKPOZN;SDOKPOZN_TSDOKPOZN;dbo;TSDOKPOZN;IDTSDOKPOZN;NO_ACTION;NO_ACTION
dbo;SDOKPOZN;IDUZIVATEL;SDOKPOZN_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SDOKPOZNA;IDSDOKA;SDOKPOZNA_SDOKA;dbo;SDOKA;IDSDOKA;NO_ACTION;NO_ACTION
dbo;SDOKPOZNA;IDTSDOKPOZN;SDOKPOZNA_TSDOKPOZN;dbo;TSDOKPOZN;IDTSDOKPOZN;NO_ACTION;NO_ACTION
dbo;SDOKPOZNA;IDUZIVATEL;SDOKPOZNA_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SDOKPOZNADD;IDSDOKPOZN;SDOKPOZNADD_SDOKPOZN;dbo;SDOKPOZN;IDSDOKPOZN;NO_ACTION;NO_ACTION
dbo;SDOKPOZNADD;IDUZIVATEL_UKONC;SDOKPOZNADD_UZIVATEL_UKONC;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SECUSIGNDOCDETAIL;IDSECUSIGNDOC;SECUSIGNDOCDETAIL_SECUSIGNDOC;dbo;SECUSIGNDOC;IDSECUSIGNDOC;NO_ACTION;NO_ACTION
dbo;SELECTOPTION;IDSELECTNAME;SELECTOPTION_SELECTNAME;dbo;SELECTNAME;IDSELECTNAME;CASCADE;NO_ACTION
dbo;SERVISHDOK;IDHDOK;SERVISHDOK_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;SERVISHDOK;IDSERVISKARTAHDOK;SERVISHDOK_SERVISKARTAHDOK;dbo;SERVISKARTAHDOK;IDSERVISKARTAHDOK;NO_ACTION;NO_ACTION
dbo;SERVISHDOK;IDSKLAD_SDH;SERVISHDOK_SKLAD_SDH;dbo;SKLAD;IDSKLAD;NO_ACTION;NO_ACTION
dbo;SERVISHDOK;IDSUBJADRPOSADKA_SDH;SERVISHDOK_SUBJADRPOSADKA_SDH;dbo;SUBJADR;IDSUBJADR;NO_ACTION;NO_ACTION
dbo;SERVISKARTAHDOK;IDHDOK;SERVISKARTAHDOK_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;SERVISKARTAHDOK;IDREGION_SKH;SERVISKARTAHDOK_REGION_SKH;dbo;REGION;IDREGION;NO_ACTION;NO_ACTION
dbo;SERVISKARTAHDOK;IDSTAT_SKH;SERVISKARTAHDOK_STAT_SKH;dbo;STAT;IDSTAT;NO_ACTION;NO_ACTION
dbo;SERVISKARTAHDOK;IDZBOZI_SKH;SERVISKARTAHDOK_ZBOZI_SKH;dbo;ZBOZI;IDZBOZI;NO_ACTION;NO_ACTION
dbo;SERVISKARTASDOK;IDMJSTAV_SKS;SERVISKARTASDOK_MJSTAV_SKS;dbo;MJ;IDMJ;NO_ACTION;NO_ACTION
dbo;SERVISKARTASDOK;IDSDOK;SERVISKARTASDOK_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;SERVISPOSADKA;IDHDOK;SERVISPOSADKA_HDOK;dbo;HDOK;IDHDOK;NO_ACTION;NO_ACTION
dbo;SERVISPOSADKA;IDSUBJOSOBA_SP;SERVISPOSADKA_SUBJOSOBA_SP;dbo;SUBJOSOBA;IDSUBJOSOBA;NO_ACTION;NO_ACTION
dbo;SERVISSDOK;IDSDOK;SERVISSDOK_SDOK;dbo;SDOK;IDSDOK;NO_ACTION;NO_ACTION
dbo;SERVISSDOK;IDSERVISKARTAHDOK;SERVISSDOK_SERVISKARTAHDOK;dbo;SERVISKARTAHDOK;IDSERVISKARTAHDOK;NO_ACTION;NO_ACTION
dbo;SESTAVA;IDUZIVATEL;SESTAVA_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SESTAVA;IDUZIVATEL_INSERT;SESTAVA_UZIVATEL_INSERT;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SESTAVA;IDUZIVATEL_UPDATE;SESTAVA_UZIVATEL_UPDATE;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SCHED_DAYS;IDSCHEDULLER;SCHED_DAYS_SCHEDULLER;dbo;SCHEDULLER;IDSCHEDULLER;NO_ACTION;NO_ACTION
dbo;SCHED_MONTHS;IDSCHEDULLER;SCHED_MONTHS_SCHEDULLER;dbo;SCHEDULLER;IDSCHEDULLER;NO_ACTION;NO_ACTION
dbo;SCHEDULLER;IDSTIOFFLINE;SCHEDULLER_STIOFFLINE;dbo;STIOFFLINE;IDSTIOFFLINE;NO_ACTION;NO_ACTION
dbo;SKLAD;IDCERTIFIKAT_BB;SKLAD_CERTIFIKAT_BB;dbo;CERTIFIKAT;IDCERTIFIKAT;NO_ACTION;NO_ACTION
dbo;SKLAD;IDCERTIFIKAT_NMVS;SKLAD_CERTIFIKAT_NMVS;dbo;CERTIFIKAT;IDCERTIFIKAT;NO_ACTION;NO_ACTION
dbo;SKLAD;IDMENA;SKLAD_MENA;dbo;MENA;IDMENA;NO_ACTION;NO_ACTION
dbo;SKLAD;IDSTRED;SKLAD_STRED;dbo;STRED;IDSTRED;NO_ACTION;NO_ACTION
dbo;SKLAD;IDSUBJADR;SKLAD_SUBJADR;dbo;SUBJADR;IDSUBJADR;NO_ACTION;NO_ACTION
dbo;SKLAD;IDUCTSKUP_SKLAD;SKLAD_UCTSKUP;dbo;UCTSKUP;IDUCTSKUP;NO_ACTION;NO_ACTION
dbo;SKLADADD;IDSKLAD;SKLADADD_SKLAD;dbo;SKLAD;IDSKLAD;NO_ACTION;NO_ACTION
dbo;SKP;IDODPSKUP_D;SKP_ODPSKUP_D;dbo;ODPSKUP;IDODPSKUP;NO_ACTION;NO_ACTION
dbo;SKP;IDODPSKUP_U;SKP_ODPSKUP_U;dbo;ODPSKUP;IDODPSKUP;NO_ACTION;NO_ACTION
dbo;SKUPDPH;IDDOKUMENT;SKUPDPH_DOKUMENT;dbo;DOKUMENT;IDDOKUMENT;NO_ACTION;NO_ACTION
dbo;SKUPDPH;IDODVODDPH;SKUPDPH_ODVODDPH;dbo;ODVODDPH;IDODVODDPH;NO_ACTION;NO_ACTION
dbo;SKUPDPH;IDSUBJEKT;SKUPDPH_SUBJEKT;dbo;SUBJEKT;IDSUBJEKT;NO_ACTION;NO_ACTION
dbo;SKUPDPH;IDUZIVATEL;SKUPDPH_UZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
dbo;SKUPUZIV;IDSKUPUZIV_R;SKUPUZIV_SKUPUZIV_R;dbo;SKUPUZIV;IDSKUPUZIV;NO_ACTION;NO_ACTION
dbo;SKUPWEBSTRPRAVA;IDSKUPUZIV;SKUPWEBSTRPRAVA_SKUPUZIV;dbo;SKUPUZIV;IDSKUPUZIV;NO_ACTION;NO_ACTION
dbo;SKUPWEBSTRPRAVA;IDSKUPWEBSTR;SKUPWEBSTRPRAVA_SKUPWEBSTR;dbo;SKUPWEBSTR;IDSKUPWEBSTR;NO_ACTION;NO_ACTION
dbo;SKUPWEBSTRPRAVA;IDSTRSAB;SKUPWEBSTRPRAVA_STRSAB;dbo;STRSAB;IDSTRSAB;NO_ACTION;NO_ACTION
dbo;SKUPZBOZIADD;IDUZIVATEL;SKUPZBOZIADD_IDUZIVATEL;dbo;UZIVATEL;IDUZIVATEL;NO_ACTION;NO_ACTION
